"","GEOID","NAME","NAMELSAD","State_Name","Elev_mean_m","Elev_cell_count","County_center_Long","County_center_Lat"
"2715","13021","Bibb","Bibb County","Georgia",116,3669,-96.7873997260689,41.9163237828574
"2716","05115","Pope","Pope County","Arkansas",254,12313,-96.7873997260689,41.9163237828574
"2717","51175","Southampton","Southampton County","Virginia",18,9080,-96.7873997260689,41.9163237828574
"2718","48183","Gregg","Gregg County","Texas",101,3963,-96.7873997260689,41.9163237828574
"2719","36087","Rockland","Rockland County","New York",124,3195,-96.7873997260689,41.9163237828574
"2720","05089","Marion","Marion County","Arkansas",262,9567,-96.7873997260689,41.9163237828574
"2721","51800","Suffolk","Suffolk city","Virginia",12,6420,-96.7873997260689,41.9163237828574
"2722","08041","El Paso","El Paso County","Colorado",1971,33018,-96.7873997260689,41.9163237828574
"2723","29187","St. Francois","St. Francois County","Missouri",280,6927,-96.7873997260689,41.9163237828574
"2724","48475","Ward","Ward County","Texas",795,11839,-96.7873997260689,41.9163237828574
"2725","08061","Kiowa","Kiowa County","Colorado",1268,27483,-96.7873997260689,41.9163237828574
"2726","48487","Wilbarger","Wilbarger County","Texas",374,14291,-96.7873997260689,41.9163237828574
"2727","41015","Curry","Curry County","Oregon",409,32477,-96.7873997260689,41.9163237828574
"2728","08119","Teller","Teller County","Colorado",2776,8677,-96.7873997260689,41.9163237828574
"2729","29049","Clinton","Clinton County","Missouri",300,6633,-96.7873997260689,41.9163237828574
"2730","49051","Wasatch","Wasatch County","Utah",2451,19079,-96.7873997260689,41.9163237828574
"2731","16029","Caribou","Caribou County","Idaho",1983,29494,-96.7873997260689,41.9163237828574
"2732","37157","Rockingham","Rockingham County","North Carolina",217,8602,-96.7873997260689,41.9163237828574
"2733","05117","Prairie","Prairie County","Arkansas",61,9914,-96.7873997260689,41.9163237828574
"2734","05011","Bradley","Bradley County","Arkansas",49,9456,-96.7873997260689,41.9163237828574
"2735","48193","Hamilton","Hamilton County","Texas",368,11869,-96.7873997260689,41.9163237828574
"2736","24011","Caroline","Caroline County","Maryland",12,5051,-96.7873997260689,41.9163237828574
"2737","27041","Douglas","Douglas County","Minnesota",419,12365,-96.7873997260689,41.9163237828574
"2738","30043","Jefferson","Jefferson County","Montana",1793,28817,-96.7873997260689,41.9163237828574
"2739","51059","Fairfax","Fairfax County","Virginia",79,6286,-96.7873997260689,41.9163237828574
"2740","30023","Deer Lodge","Deer Lodge County","Montana",2035,12827,-96.7873997260689,41.9163237828574
"2741","47001","Anderson","Anderson County","Tennessee",392,5150,-96.7873997260689,41.9163237828574
"2742","39077","Huron","Huron County","Ohio",270,7954,-96.7873997260689,41.9163237828574
"2743","13005","Bacon","Bacon County","Georgia",54,4047,-96.7873997260689,41.9163237828574
"2744","10001","Kent","Kent County","Delaware",8,12396,-96.7873997260689,41.9163237828574
"2745","39173","Wood","Wood County","Ohio",204,9965,-96.7873997260689,41.9163237828574
"2746","13157","Jackson","Jackson County","Georgia",246,4996,-96.7873997260689,41.9163237828574
"2747","20003","Anderson","Anderson County","Kansas",316,8904,-96.7873997260689,41.9163237828574
"2748","17095","Knox","Knox County","Illinois",217,11464,-96.7873997260689,41.9163237828574
"2749","30107","Wheatland","Wheatland County","Montana",1471,25000,-96.7873997260689,41.9163237828574
"2750","47015","Cannon","Cannon County","Tennessee",304,3951,-96.7873997260689,41.9163237828574
"2751","23007","Franklin","Franklin County","Maine",471,29679,-96.7873997260689,41.9163237828574
"2752","21165","Menifee","Menifee County","Kentucky",322,3156,-96.7873997260689,41.9163237828574
"2753","46089","McPherson","McPherson County","South Dakota",555,19822,-96.7873997260689,41.9163237828574
"2754","08051","Gunnison","Gunnison County","Colorado",2906,50379,-96.7873997260689,41.9163237828574
"2755","26029","Charlevoix","Charlevoix County","Michigan",194,23855,-96.7873997260689,41.9163237828574
"2756","27151","Swift","Swift County","Minnesota",324,12786,-96.7873997260689,41.9163237828574
"2757","39147","Seneca","Seneca County","Ohio",246,8825,-96.7873997260689,41.9163237828574
"2758","13267","Tattnall","Tattnall County","Georgia",45,6952,-96.7873997260689,41.9163237828574
"2759","48429","Stephens","Stephens County","Texas",389,13236,-96.7873997260689,41.9163237828574
"2760","37117","Martin","Martin County","North Carolina",13,6800,-96.7873997260689,41.9163237828574
"2761","30081","Ravalli","Ravalli County","Montana",1792,41646,-96.7873997260689,41.9163237828574
"2762","13317","Wilkes","Wilkes County","Georgia",153,6880,-96.7873997260689,41.9163237828574
"2763","53043","Lincoln","Lincoln County","Washington",655,41765,-96.7873997260689,41.9163237828574
"2764","06081","San Mateo","San Mateo County","California",113,11235,-96.7873997260689,41.9163237828574
"2765","39171","Williams","Williams County","Ohio",255,6816,-96.7873997260689,41.9163237828574
"2766","08009","Baca","Baca County","Colorado",1310,38764,-96.7873997260689,41.9163237828574
"2767","16021","Boundary","Boundary County","Idaho",1232,23290,-96.7873997260689,41.9163237828574
"2768","16007","Bear Lake","Bear Lake County","Idaho",2068,17048,-96.7873997260689,41.9163237828574
"2769","39159","Union","Union County","Ohio",303,6928,-96.7873997260689,41.9163237828574
"2770","39035","Cuyahoga","Cuyahoga County","Ohio",206,20033,-96.7873997260689,41.9163237828574
"2771","48285","Lavaca","Lavaca County","Texas",75,13442,-96.7873997260689,41.9163237828574
"2772","40105","Nowata","Nowata County","Oklahoma",230,8736,-96.7873997260689,41.9163237828574
"2773","13125","Glascock","Glascock County","Georgia",128,2086,-96.7873997260689,41.9163237828574
"2774","41059","Umatilla","Umatilla County","Oregon",801,55663,-96.7873997260689,41.9163237828574
"2775","46102","Oglala Lakota","Oglala Lakota County","South Dakota",939,34777,-96.7873997260689,41.9163237828574
"2776","20117","Marshall","Marshall County","Kansas",394,14280,-96.7873997260689,41.9163237828574
"2777","22065","Madison","Madison Parish","Louisiana",22,9351,-96.7873997260689,41.9163237828574
"2778","30105","Valley","Valley County","Montana",781,91609,-96.7873997260689,41.9163237828574
"2779","13313","Whitfield","Whitfield County","Georgia",257,4321,-96.7873997260689,41.9163237828574
"2780","20203","Wichita","Wichita County","Kansas",1004,11114,-96.7873997260689,41.9163237828574
"2781","46023","Charles Mix","Charles Mix County","South Dakota",473,18954,-96.7873997260689,41.9163237828574
"2782","31027","Cedar","Cedar County","Nebraska",452,12203,-96.7873997260689,41.9163237828574
"2783","53035","Kitsap","Kitsap County","Washington",65,10123,-96.7873997260689,41.9163237828574
"2784","17111","McHenry","McHenry County","Illinois",264,9994,-96.7873997260689,41.9163237828574
"2785","30069","Petroleum","Petroleum County","Montana",899,29552,-96.7873997260689,41.9163237828574
"2786","29033","Carroll","Carroll County","Missouri",223,10966,-96.7873997260689,41.9163237828574
"2787","53075","Whitman","Whitman County","Washington",634,38407,-96.7873997260689,41.9163237828574
"2788","27147","Steele","Steele County","Minnesota",368,7297,-96.7873997260689,41.9163237828574
"2789","31169","Thayer","Thayer County","Nebraska",473,9102,-96.7873997260689,41.9163237828574
"2790","47033","Crockett","Crockett County","Tennessee",102,3949,-96.7873997260689,41.9163237828574
"2791","19079","Hamilton","Hamilton County","Iowa",339,9333,-96.7873997260689,41.9163237828574
"2792","39165","Warren","Warren County","Ohio",256,6357,-96.7873997260689,41.9163237828574
"2793","13255","Spalding","Spalding County","Georgia",246,2861,-96.7873997260689,41.9163237828574
"2794","34019","Hunterdon","Hunterdon County","New Jersey",123,6945,-96.7873997260689,41.9163237828574
"2795","29217","Vernon","Vernon County","Missouri",251,12790,-96.7873997260689,41.9163237828574
"2796","18121","Parke","Parke County","Indiana",195,7073,-96.7873997260689,41.9163237828574
"2797","19069","Franklin","Franklin County","Iowa",353,9504,-96.7873997260689,41.9163237828574
"2798","13035","Butts","Butts County","Georgia",189,2722,-96.7873997260689,41.9163237828574
"2799","08039","Elbert","Elbert County","Colorado",1818,28776,-96.7873997260689,41.9163237828574
"2800","44001","Bristol","Bristol County","Rhode Island",7,720,-96.7873997260689,41.9163237828574
"2801","48035","Bosque","Bosque County","Texas",253,14253,-96.7873997260689,41.9163237828574
"2802","44005","Newport","Newport County","Rhode Island",10,5045,-96.7873997260689,41.9163237828574
"2803","39045","Fairfield","Fairfield County","Ohio",284,7976,-96.7873997260689,41.9163237828574
"2804","38069","Pierce","Pierce County","North Dakota",478,19426,-96.7873997260689,41.9163237828574
"2805","17015","Carroll","Carroll County","Illinois",233,7574,-96.7873997260689,41.9163237828574
"2806","27125","Red Lake","Red Lake County","Minnesota",333,7784,-96.7873997260689,41.9163237828574
"2807","41031","Jefferson","Jefferson County","Oregon",995,30303,-96.7873997260689,41.9163237828574
"2808","47021","Cheatham","Cheatham County","Tennessee",180,4589,-96.7873997260689,41.9163237828574
"2809","46127","Union","Union County","South Dakota",377,7705,-96.7873997260689,41.9163237828574
"2810","01051","Elmore","Elmore County","Alabama",112,9430,-96.7873997260689,41.9163237828574
"2811","13187","Lumpkin","Lumpkin County","Georgia",509,4159,-96.7873997260689,41.9163237828574
"2812","39083","Knox","Knox County","Ohio",339,8397,-96.7873997260689,41.9163237828574
"2813","19017","Bremer","Bremer County","Iowa",307,7182,-96.7873997260689,41.9163237828574
"2814","48175","Goliad","Goliad County","Texas",57,11835,-96.7873997260689,41.9163237828574
"2815","37089","Henderson","Henderson County","North Carolina",739,5539,-96.7873997260689,41.9163237828574
"2816","12061","Indian River","Indian River County","Florida",5,8395,-96.7873997260689,41.9163237828574
"2817","48393","Roberts","Roberts County","Texas",861,13755,-96.7873997260689,41.9163237828574
"2818","31049","Deuel","Deuel County","Nebraska",1138,7093,-96.7873997260689,41.9163237828574
"2819","36051","Livingston","Livingston County","New York",322,10506,-96.7873997260689,41.9163237828574
"2820","19141","O'Brien","O'Brien County","Iowa",440,9390,-96.7873997260689,41.9163237828574
"2821","48059","Callahan","Callahan County","Texas",549,12836,-96.7873997260689,41.9163237828574
"2822","48379","Rains","Rains County","Texas",134,3747,-96.7873997260689,41.9163237828574
"2823","20067","Grant","Grant County","Kansas",932,8715,-96.7873997260689,41.9163237828574
"2824","51105","Lee","Lee County","Virginia",533,6567,-96.7873997260689,41.9163237828574
"2825","35051","Sierra","Sierra County","New Mexico",1663,61118,-96.7873997260689,41.9163237828574
"2826","05043","Drew","Drew County","Arkansas",54,12158,-96.7873997260689,41.9163237828574
"2827","31123","Morrill","Morrill County","Nebraska",1218,23069,-96.7873997260689,41.9163237828574
"2828","29015","Benton","Benton County","Missouri",261,11551,-96.7873997260689,41.9163237828574
"2829","05109","Pike","Pike County","Arkansas",179,8938,-96.7873997260689,41.9163237828574
"2830","08077","Mesa","Mesa County","Colorado",2091,51813,-96.7873997260689,41.9163237828574
"2831","29065","Dent","Dent County","Missouri",360,11482,-96.7873997260689,41.9163237828574
"2832","51185","Tazewell","Tazewell County","Virginia",831,7859,-96.7873997260689,41.9163237828574
"2833","42103","Pike","Pike County","Pennsylvania",381,9092,-96.7873997260689,41.9163237828574
"2834","42115","Susquehanna","Susquehanna County","Pennsylvania",435,13418,-96.7873997260689,41.9163237828574
"2835","48343","Morris","Morris County","Texas",103,3754,-96.7873997260689,41.9163237828574
"2836","42125","Washington","Washington County","Pennsylvania",349,13577,-96.7873997260689,41.9163237828574
"2837","50001","Addison","Addison County","Vermont",256,13524,-96.7873997260689,41.9163237828574
"2838","20103","Leavenworth","Leavenworth County","Kansas",283,7283,-96.7873997260689,41.9163237828574
"2839","26121","Muskegon","Muskegon County","Michigan",185,24148,-96.7873997260689,41.9163237828574
"2840","28049","Hinds","Hinds County","Mississippi",79,12580,-96.7873997260689,41.9163237828574
"2841","48281","Lampasas","Lampasas County","Texas",373,10072,-96.7873997260689,41.9163237828574
"2842","51107","Loudoun","Loudoun County","Virginia",140,8084,-96.7873997260689,41.9163237828574
"2843","29185","St. Clair","St. Clair County","Missouri",250,10750,-96.7873997260689,41.9163237828574
"2844","36025","Delaware","Delaware County","New York",555,23870,-96.7873997260689,41.9163237828574
"2845","30071","Phillips","Phillips County","Montana",808,94084,-96.7873997260689,41.9163237828574
"2846","29129","Mercer","Mercer County","Missouri",291,7199,-96.7873997260689,41.9163237828574
"2847","53045","Mason","Mason County","Washington",278,18665,-96.7873997260689,41.9163237828574
"2848","37127","Nash","Nash County","North Carolina",57,8090,-96.7873997260689,41.9163237828574
"2849","51199","York","York County","Virginia",5,3267,-96.7873997260689,41.9163237828574
"2850","29159","Pettis","Pettis County","Missouri",252,10612,-96.7873997260689,41.9163237828574
"2851","30063","Missoula","Missoula County","Montana",1510,46379,-96.7873997260689,41.9163237828574
"2852","20019","Chautauqua","Chautauqua County","Kansas",293,9832,-96.7873997260689,41.9163237828574
"2853","48459","Upshur","Upshur County","Texas",112,8473,-96.7873997260689,41.9163237828574
"2854","51047","Culpeper","Culpeper County","Virginia",119,5903,-96.7873997260689,41.9163237828574
"2855","40061","Haskell","Haskell County","Oklahoma",191,9284,-96.7873997260689,41.9163237828574
"2856","54069","Ohio","Ohio County","West Virginia",329,1721,-96.7873997260689,41.9163237828574
"2857","54065","Morgan","Morgan County","West Virginia",269,3592,-96.7873997260689,41.9163237828574
"2858","51165","Rockingham","Rockingham County","Virginia",518,13152,-96.7873997260689,41.9163237828574
"2859","18183","Whitley","Whitley County","Indiana",263,5387,-96.7873997260689,41.9163237828574
"2860","06093","Siskiyou","Siskiyou County","California",1296,102238,-96.7873997260689,41.9163237828574
"2861","46037","Day","Day County","South Dakota",531,18753,-96.7873997260689,41.9163237828574
"2862","22071","Orleans","Orleans Parish","Louisiana",1,4878,-96.7873997260689,41.9163237828574
"2863","01073","Jefferson","Jefferson County","Alabama",175,16250,-96.7873997260689,41.9163237828574
"2864","01127","Walker","Walker County","Alabama",141,11700,-96.7873997260689,41.9163237828574
"2865","29063","DeKalb","DeKalb County","Missouri",293,6678,-96.7873997260689,41.9163237828574
"2866","12039","Gadsden","Gadsden County","Florida",58,7399,-96.7873997260689,41.9163237828574
"2867","13083","Dade","Dade County","Georgia",395,2550,-96.7873997260689,41.9163237828574
"2868","28033","DeSoto","DeSoto County","Mississippi",87,7265,-96.7873997260689,41.9163237828574
"2869","51187","Warren","Warren County","Virginia",277,3373,-96.7873997260689,41.9163237828574
"2870","17047","Edwards","Edwards County","Illinois",132,3411,-96.7873997260689,41.9163237828574
