%global
        time = "1989-01-01/1"

%climate
        id = 0

%attributes
        elevation = "288"
        latitude = "42.41"
        longitude = "-85.372"
        wind speed = "3.3"
        annual precipitation = "934.7"
        temperature average = "9.4"
        temperature amplitude = "68.8"


%data
 prec	 tavg	 tmax	 tmin	 grad	 wind
3	21.85	27.1	16.6	296.57	2.05
0	22.35	29.4	15.3	289.43	2.56
0	21.85	30.6	13.1	314.82	1.28
0	22.9	31.3	14.5	304.37	1.96
9	23.05	28.5	17.6	291.59	3.16
0	18.4	24.4	12.4	311.21	2.58
0	19.2	27.9	10.5	300.66	2.6
10	23.05	27.9	18.2	157.74	1.5
0	24.35	30.2	18.5	208.14	1.52
20	24.2	28.1	20.3	100.84	3.01
4	22.85	26.1	19.6	145.68	2.62
0	20.25	24.5	16	289.72	2.86
0	19.55	26.3	12.8	312.72	2.4
0	21.1	26.8	15.4	248	2.76
0	21.7	28.8	14.6	285.22	1.31
0	21.7	29.8	13.6	305.57	1.56
0	23.6	31.3	15.9	263.76	1.88
0	25	30.2	19.8	232.54	2.59
0	23.75	31.5	16	261.06	0.92
3	23.55	27.5	19.6	185.56	2.49
0	24.3	29.2	19.4	244.29	2.3
0	19.6	26.1	13.1	233.89	2.68
0	19.25	28.1	10.4	300.15	1.62
0	22.05	29.1	15	215.73	1.89
0	23.6	30.4	16.8	263.33	2.48
0	19.85	26.3	13.4	295.77	3.62
0	19.5	27.9	11.1	287.01	2.67
0	21.1	30	12.2	312.2	1.53
0	20.8	29.9	11.7	289.08	1.85
0	21.1	29.8	12.4	227.93	1.96
0	23.3	30.3	16.3	275.76	1.89
0	22.15	29.6	14.7	174.1	2.66
10	16.5	19.7	13.3	99.95	4.27
0	18.6	24.4	12.8	267.34	2.56
2	18.05	24.3	11.8	124.85	1.89
0	18.7	24.9	12.5	218.61	2.31
0	18.35	27.2	9.5	293.71	2.5
0	19.9	29	10.8	245.71	1.48
0	20.6	28.6	12.6	256.38	2.33
12	21.35	26.5	16.2	213.99	3.06
0	19.9	24.8	15	224.62	2.5
0	19.25	27.7	10.8	224.51	0.76
0	22	28.4	15.6	208.25	2.06
5	22.35	28.4	16.3	246.68	1.52
0	23.2	31.2	15.2	240.08	2.14
5	24.5	29	20	132.05	4.62
1	18.7	22.5	14.9	105.43	3.4
0	19.95	26.7	13.2	269.48	2.26
0	20.4	30.8	10	249.78	1.85
20	23.95	30.3	17.6	161.85	2.76
3	20.05	24.5	15.6	152.02	4.12
0	16.8	23	10.6	250.03	3.11
0	14	19.9	8.1	112.95	1.98
0	14.4	23.1	5.7	246.1	1.36
0	15.85	25.6	6.1	249.48	1.58
0	19.2	24.5	13.9	172.33	1.84
3	18.55	23.3	13.8	141.25	2.1
0	18.6	25.3	11.9	183.53	1.45
0	18.75	26.3	11.2	232.78	2.06
0	16.95	22.3	11.6	189.16	3.43
0	14.05	20.5	7.6	234.4	3.55
1	16	24.8	7.2	243.14	2.04
0	19.35	25.9	12.8	229.18	3.06
1	20.05	28.4	11.7	146.64	4.16
0	14.7	20.9	8.5	206.67	3.36
0	11.9	19.4	4.4	160.08	2.31
3	12.45	17	7.9	123.45	2.42
0	14.45	20.7	8.2	214.56	2.04
0	13	20.3	5.7	249.57	2.3
0	12.6	21.8	3.4	230.58	1.65
0	14.45	24.9	4	200.84	1.04
0	15.9	25.7	6.1	186.68	1.75
0	16.4	23.4	9.4	93.16	1.61
0	19.1	27.7	10.5	184.3	0.78
0	18.65	27.6	9.7	211.03	1.85
0	21	30.1	11.9	185.26	2.01
2	23.75	31.1	16.4	158.93	2.99
0	20.55	27	14.1	166.3	1.92
4	19.2	22.2	16.2	76.35	2.06
0	24.2	30.4	18	192.53	1.78
6	26.3	33.9	18.7	149.09	2.48
0	25.5	34.5	16.5	203.2	1.3
0	25.5	34.8	16.2	205.94	1.38
0	23.9	33.2	14.6	205.14	2.31
0	24.15	33.4	14.9	170	1.56
0	23.3	32.9	13.7	175.58	2.52
1	16.9	22.5	11.3	160.29	3.46
0	13.65	21.5	5.8	188.83	2.17
1	14.95	20.5	9.4	163.04	3.96
0	12.25	19.6	4.9	207.04	1.72
0	11.95	21.4	2.5	169.89	2.53
0	17.6	27.2	8	167.27	3.3
0	20.45	28.8	12.1	136.34	4.32
5	15.7	21.8	9.6	54.98	2.74
0	15.55	24.4	6.7	179.22	1.63
9	15.2	18.7	11.7	52.34	2.63
21	21.45	27.8	15.1	146.65	5.6
1	18.6	25.5	11.7	181.01	3.88
0	18.9	27.3	10.5	180.49	1.64
0	14.6	19.6	9.6	109.59	3.37
85	11.05	12.5	9.6	15.25	4.82
0	12.75	15.8	9.7	57.88	2.16
0	17.75	21.6	13.9	125.19	1.99
76	15.4	16.8	14	7.71	3.29
32	12.65	19	6.3	48.51	4.49
6	10.15	15.6	4.7	135.76	2.04
0	13.15	20.4	5.9	161.57	4.46
0	13.5	19.8	7.2	166.09	4.41
0	11.9	19.5	4.3	146.9	2.78
0	13.85	24.4	3.3	148.96	2.92
0	17.85	24	11.7	129.89	3.6
0	18.65	23.9	13.4	110.84	4.08
53	12.75	16.9	8.6	8.64	3.91
29	7.7	10	5.4	19.47	4.2
2	5.45	11.3	-0.4	95.88	2.31
0	5.4	13.2	-2.4	127.4	3.16
0	6.75	10.1	3.4	26.94	4.37
1	4.45	6.4	2.5	50.87	3.33
0	3.95	8.2	-0.3	62.33	1.69
2	4.1	7.5	0.7	35.34	5.11
0	2.1	4.9	-0.7	20.1	3.73
11	2.85	6	-0.3	42.44	2.73
5	7.8	11.2	4.4	17.68	1.89
0	6.2	9.3	3.1	117.94	2.63
25	5.35	8.8	1.9	14.04	2.84
3	10.65	13.8	7.5	13.09	2.45
0	4.4	7.8	1	99.14	2.52
0	3	8.3	-2.3	107.42	2.18
0	1.75	8.6	-5.1	110.09	2.13
0	0.45	5.7	-4.8	20	4.7
0	-5.5	-3.1	-7.9	122.95	2.8
0	-3.25	0.8	-7.3	73.68	3.04
7	1.5	2.9	0.1	19.4	1.1
0	3.15	6.3	0	44.43	1.44
0	2.9	8.6	-2.8	103.73	3.06
13	6.1	8.1	4.1	8.33	5.06
0	1.55	4.7	-1.6	51.47	3.51
15	2.35	6.5	-1.8	49.79	4.15
14	4	6.4	1.6	6.97	3.79
0	0.7	3.2	-1.8	17.2	4.42
0	3.4	9.6	-2.8	103.96	4.81
2	3.9	8.3	-0.5	42.98	5
0	-1.05	1	-3.1	56.9	1.9
0	2.25	6.1	-1.6	82.75	3.02
0	6.35	12.7	0	104.08	5.12
0	4.75	10.8	-1.3	39.67	4.11
0	0.5	7.3	-6.3	99.11	2.99
0	4.8	12.2	-2.6	91.06	2.62
0	11.8	16.4	7.2	46.26	5.18
0	5.1	9.4	0.8	105.47	3.02
1	3.8	8.9	-1.3	89.71	4.18
0	3.05	10.8	-4.7	101.56	1.65
0	4.95	11.6	-1.7	83.85	2.53
0	4.6	13.1	-3.9	96.29	2.22
1	10.85	15.4	6.3	38.03	6.87
2	6.15	14	-1.7	43.85	8.56
0	-0.85	1.7	-3.4	70.57	5.57
2	-2.95	-0.1	-5.8	40.56	4.9
0	-4.45	-0.7	-8.2	73.87	4.88
3	-3.3	-1.6	-5	31.34	2.68
0	-3.85	-1.9	-5.8	24.44	3.46
6	-2.1	-0.2	-4	27.64	3.47
0	-4.75	-0.8	-8.7	91.27	4.95
6	-7	-4.1	-9.9	22.48	4.02
0	-10.8	-3.9	-17.7	76.6	2.83
3	-4.6	-2	-7.2	29.9	4.57
2	-0.55	4	-5.1	61.9	2.34
0	-1.55	3	-6.1	32.04	3.04
1	3.85	5.4	2.3	14.42	4.58
0	4.85	7.4	2.3	64.05	4.93
0	-0.65	2.5	-3.8	60.01	2.52
0	-0.8	1.2	-2.8	25.45	3.38
0	0.8	2.5	-0.9	30.26	2.13
0	-1.55	1.5	-4.6	55.28	3.53
5	-6.55	-4.6	-8.5	20.73	2
5	-8.6	-6.1	-11.1	55.58	6.08
2	-14.1	-10.1	-18.1	77.16	4.6
0	-13.4	-4.3	-22.5	85.3	2.53
1	-17.35	-9.9	-24.8	68.84	2.24
2	-9.6	-5.7	-13.5	38.32	3.12
3	-16.85	-9.6	-24.1	88.12	4.33
0	-17.35	-10.1	-24.6	61.99	2.11
0	-13.6	-10.6	-16.6	43.65	4.12
0	-14.15	-9.6	-18.7	82.17	5.51
0	-13.3	-8.2	-18.4	34.9	4.66
0	-16.2	-9.6	-22.8	85.4	3.12
0	-16.15	-7.7	-24.6	95.16	1.71
0	-13.2	-5.2	-21.2	65.59	1.91
0	-7.95	-1.4	-14.5	30.9	5.64
4	0.4	3	-2.2	63.76	4.52
0	2.8	9	-3.4	72.94	2.77
0	3.35	10.3	-3.6	28.75	6.33
7	9.7	14.5	4.9	15.41	6.56
5	-2.85	4.9	-10.6	30.43	6.46
0	-10	-8.1	-11.9	54.57	3.61
0	-10.6	-7.6	-13.6	86.18	2.62
3	-8.25	-6.1	-10.4	51.14	3.2
1	-13.35	-8.8	-17.9	75.82	1.93
0	-11.65	-2.9	-20.4	98.31	4.18
0	-5.1	-0.7	-9.5	107.46	6.46
0	-1.55	2.6	-5.7	97.12	6.74
0	3.4	7.2	-0.4	102.87	4.62
0	2.95	4.4	1.5	16.68	1.56
20	7.65	11.6	3.7	13.73	4.16
1	2.05	6.7	-2.6	32.34	5.56
0	-3.35	-2	-4.7	65.89	2.42
0	-0.25	2.3	-2.8	76.52	3.2
0	4.75	10.8	-1.3	111.8	6.77
0	4.35	9.8	-1.1	82.58	5.74
0	3	8.9	-2.9	114.6	2.98
2	-4.1	-0.9	-7.3	49.89	5.03
0	-5.6	-2.9	-8.3	67.36	3.36
0	0.4	4.5	-3.7	73.19	5.8
0	-5.55	2.4	-13.5	71.08	5.69
0	-10.65	-7.7	-13.6	59.84	3.82
0	-4.45	1.4	-10.3	50.36	5.01
6	-5.1	0.5	-10.7	35.43	4.39
2	-10.05	-7.8	-12.3	107.25	4.12
0	-8.3	-3.7	-12.9	87.07	1.92
4	-7.1	-2.4	-11.8	78.16	2.65
0	-8.75	-6.1	-11.4	81.8	4.11
14	-7.55	-5.4	-9.7	38.74	2.76
2	-6.8	-5.2	-8.4	63.88	2.38
10	-6.1	-3.9	-8.3	58.4	3.09
17	-8.55	-1.6	-15.5	152.4	2.16
12	-7.7	0	-15.4	94.31	3.3
0	0.9	7.2	-5.4	150.3	3.91
0	5.05	8.1	2	44.77	3.2
0	-3.6	2.2	-9.4	95.45	3.63
0	-5	1.6	-11.6	88.35	3.04
0	-0.65	2.6	-3.9	137.06	4.02
10	7.6	13.4	1.8	18.31	4.29
66	10.75	16.7	4.8	11.55	6.06
13	1.8	4.8	-1.2	40.24	3.5
0	1.9	5.1	-1.3	101.26	4.02
2	3.9	6.6	1.2	22.92	3.52
0	3.05	5.5	0.6	61.24	5.2
1	5.1	9.4	0.8	151.29	7.28
0	4.4	10.5	-1.7	176.31	3.3
0	8.95	15.9	2	164.3	4.92
0	9.6	14.1	5.1	84.07	2.86
29	2.45	5.3	-0.4	18.55	4.57
0	1.55	6.4	-3.3	186.49	3.54
0	0.8	5.9	-4.3	188.12	2.23
0	1.65	6.8	-3.5	188.14	3.36
0	0.15	3.6	-3.3	125.81	5.18
2	1.35	4.5	-1.8	77.28	2.72
1	-2	0.9	-4.9	108.21	4.54
1	-3.35	-1.6	-5.1	47.65	5.15
0	-2.45	-0.3	-4.6	73.13	2.74
0	-2.9	2.7	-8.5	114.8	1.74
0	-1.1	4.8	-7	214.39	1.96
0	-0.25	4.2	-4.7	91.05	3.4
0	-1.35	1	-3.7	135.05	4.56
0	-0.55	4	-5.1	203.52	4.25
0	-1.15	3.2	-5.5	108.86	4.72
0	-1.2	5.3	-7.7	208.03	2.2
0	2.5	9.8	-4.8	226.08	2.17
0	4.1	12.8	-4.6	221.26	2.64
0	1.65	8	-4.7	207.72	4.65
0	-0.7	4.7	-6.1	209.27	6.18
0	-0.35	3.7	-4.4	148.94	3.46
0	-0.15	6.6	-6.9	234	3.22
0	1.2	7.8	-5.4	235.74	2.8
0	0.7	6.1	-4.7	152.05	4.73
0	-0.5	5.7	-6.7	240.34	4.94
0	3.95	12.3	-4.4	188.06	4.96
10	7.3	10.7	3.9	20.91	3.12
0	6.55	9.5	3.6	75.72	1.71
2	6.2	8.7	3.7	49.6	2.58
0	3.75	8.7	-1.2	204.02	2.48
2	4.9	10.2	-0.4	34.09	6.9
0	-1.4	1.9	-4.7	177.82	3.04
0	-1.05	5.7	-7.8	179.9	1.85
12	2.05	3.5	0.6	21.03	4.18
2	-0.7	1.6	-3	123.26	5.76
0	0.6	5	-3.8	239.65	2.99
2	-0.95	3.3	-5.2	107.78	5.35
0	-3.25	0.3	-6.8	205.19	3.11
0	-2.05	5.6	-9.7	248.62	1.33
1	1.1	4.3	-2.1	103.63	1.78
0	2.45	7.9	-3	212.8	2.78
0	7.05	13	1.1	172.78	3.72
4	13.65	20.5	6.8	197.24	5.03
0	10.05	15.9	4.2	97.08	4.28
24	1.55	4.3	-1.2	34.21	7.93
13	0.45	1.9	-1	43.73	4.72
2	0.55	2.3	-1.2	82.18	4.89
1	-1.45	0.1	-3	84.65	3.71
1	1.55	6.5	-3.4	157.81	2.06
0	5.85	12.3	-0.6	290.67	3.7
0	7.95	16.5	-0.6	293.24	1.65
0	6.5	14.7	-1.7	142.88	1.14
0	8.9	17.6	0.2	277.97	2.71
0	14.05	22.9	5.2	259.08	2.54
1	12.95	15.7	10.2	74.16	2.15
0	9.1	15.5	2.7	289.78	3.16
0	8.9	18.1	-0.3	289.56	1.65
0	9.25	15.7	2.8	221.13	3.6
0	7.25	11.8	2.7	302.68	4.21
0	7.05	15.8	-1.7	307.91	1.48
0	10.3	23.3	-2.7	302.71	2.8
0	20.7	28.9	12.5	287.56	4.58
3	23.8	30	17.6	209.62	4.78
24	18.95	22.3	15.6	96.17	2.68
2	16.75	20.5	13	235.39	6.26
0	19.25	26.4	12.1	297.22	2.06
0	14.75	20.1	9.4	204.19	2.33
0	14.2	22.9	5.5	311	1.65
0	18.2	26.9	9.5	298.83	2.22
9	19.05	26.6	11.5	157.66	4.35
0	15.2	19	11.4	191.7	3.44
14	8.25	11.6	4.9	24.75	3.94
8	7.95	10	5.9	60.79	2.46
17	12.4	16.2	8.6	87.14	1.75
28	17.65	24.2	11.1	166.3	2.24
9	20.3	25.2	15.4	203.21	2.17
0	19.8	27.7	11.9	305.52	0.82
0	18.5	27	10	291.21	2.7
4	17.05	25.1	9	238.61	4.96
9	16.65	20.2	13.1	83.61	3.04
5	14.15	15.7	12.6	91.98	1.69
12	13.85	15.8	11.9	59.7	2.9
5	14.95	19.3	10.6	110.99	2.62
0	17.8	27.1	8.5	306.8	0.88
0	19.55	28.8	10.3	323.87	1.46
0	21.75	31.2	12.3	282.63	2.41
0	23.5	29.7	17.3	250.7	1.84
0	24.25	34.1	14.4	279.27	1.4
0	25.95	36	15.9	267.11	1.09
41	26.55	33.8	19.3	227.39	1.47
29	25.9	30.8	21	213.5	2.96
1	25.3	30	20.6	283.66	2.87
0	22.6	28.8	16.4	300.05	2.23
0	16.95	20.7	13.2	245.59	2.72
13	18.4	21.8	15	161.64	3.32
1	17.8	22.3	13.3	331.57	4.14
1	16.85	21.9	11.8	267.07	2.92
0	15.85	23.6	8.1	296.24	1.82
0	21.55	29.2	13.9	302.98	1.66
0	21.65	28.2	15.1	210.78	1.96
27	20.55	23.7	17.4	73.83	2.22
7	17.7	20.4	15	67.39	3.54
0	19.75	25	14.5	238.79	3.77
0	19.35	23.2	15.5	115.06	1.9
0	19.1	25	13.2	271.17	3.5
0	19.5	27.6	11.4	310.37	1.65
0	21.95	30.1	13.8	296.37	2.14
4	25.5	31.7	19.3	175.53	1.66
0	26.7	33.7	19.7	298.66	2.61
0	28.05	32.7	23.4	251.63	3.58
3	21.77	24.04	19.5	134.81	2.48
9	17.15	17.9	16.4	88.35	2.12
0	18.6	22.8	14.4	157.03	2.86
7	17.85	21.4	14.3	72.68	3.76
0	19.85	23.9	15.8	100.74	2.13
0	19.5	23.7	15.3	168.63	2.92
0	19.65	24.7	14.6	284.12	3.2
0	19.85	25.8	13.9	214.7	2.92
8	21.05	24.5	17.6	119.14	2.98
0	22.95	29.8	16.1	324.85	1.7
0	24.15	31.7	16.6	316.88	2.49
0	28.25	32.8	23.7	288.15	3.04
4	27.3	32.7	21.9	299.24	3.41
0	23.7	28.8	18.6	327.51	1.82
0	24.6	32.2	17	271.23	1.93
0	27.5	33.7	21.3	295.2	1.58
0	27.3	32	22.6	287.02	2.56
0	18.95	25.4	12.5	341.03	2.92
0	19	28.7	9.3	340.01	1.9
0	20.3	29.9	10.7	339.5	1.73
0	21.7	29.8	13.6	317.49	2.56
0	24.35	30.3	18.4	306.03	2.3
0	22.05	28.8	15.3	310.96	1.42
0	21.75	29.9	13.6	260.17	1.93
0	25	32.1	17.9	306.02	2.39
1	23.85	27.9	19.8	118.1	1.23
7	25.65	33.1	18.2	248.25	1.23
0	25.85	32	19.7	280.94	2.48
0	21.95	27.4	16.5	300.1	2.98
0	20.15	28.3	12	325.09	1.64
0	21	28.4	13.6	271.94	2.44
12	22.55	26.5	18.6	131.69	3.08
8	21.75	24.2	19.3	82.67	1.94
3	20.4	22.7	18.1	103.58	2.62
1	20.9	24.6	17.2	97.95	0.93
0	22.7	27.5	17.9	203.1	1.86
0	22.25	28	16.5	288.58	2.08
0	19.95	25.1	14.8	247.9	2.95
0	18.4	23.5	13.3	245.42	2.96
0	19	25.6	12.4	281.91	1.85
0	19.35	27.6	11.1	283.93	1.32
0	20.9	28.2	13.6	198.72	1.29
7	19.5	25.3	13.7	126.24	1.59
0	22.4	27.6	17.2	256.14	1.98
0	22.95	28.9	17	251.6	2.86
1	22.45	29.8	15.1	270.85	1.29
0	23.15	32.6	13.7	261.83	2.09
0	27.3	33	21.6	235	3.61
43	22.6	25.2	20	78.39	2.56
22	25	30.9	19.1	197.25	1.11
0	22.35	26.9	17.8	255.51	1.95
0	22.2	28.2	16.2	185.39	2.81
0	22.6	27.8	17.4	193.73	1.94
0	22.15	29.4	14.9	239.79	1.67
0	22.6	28.7	16.5	267.93	1.92
0	23.6	30.4	16.8	259.45	1.06
0	22.05	29.5	14.6	222.43	2.3
0	23.95	29.6	18.3	207.11	2.12
0	23	28.3	17.7	145.91	1.24
3	23.35	28	18.7	114.2	1.47
0	23.25	28.1	18.4	201.29	1.56
0	27.38	37.7	17.06	234.22	1.41
0	12	28.3	-4.3	161.74	3.08
9	20.55	24.4	16.7	156.03	3.03
0	12.7	26.3	-0.9	256.34	3.24
0	14.55	14.7	14.4	266.78	2.42
0	17.45	23.1	11.8	133.32	3.48
19	21	24.1	17.9	80.42	2.9
0	24.4	29.9	18.9	151.3	2.26
0	26.65	31.3	22	212.56	4.36
31	25	30.8	19.2	153.08	4.12
2	19.7	25.7	13.7	112.99	3.58
0	17.4	24.3	10.5	224.95	1.83
0	20	27.4	12.6	240.38	2.62
18	23.45	26.9	20	118.65	3.27
22	25.2	30.8	19.6	181.62	3.07
6	25.4	30.7	20.1	178.85	1.79
0	26.05	32.1	20	206.93	2.4
0	26.1	31.3	20.9	201.99	3.96
3	19.35	22.3	16.4	93.68	2.65
0	17	19.9	14.1	118.95	2.92
0	15.3	18.7	11.9	100.19	3.96
1	14.65	18.7	10.6	151.85	5.21
0	15.35	19.8	10.9	83.91	2.24
0	17.6	26.4	8.8	236.34	1.18
0	17.45	25.6	9.3	232.88	1.58
0	19.7	26.5	12.9	172.03	1.19
0	20.8	28.2	13.4	211.06	1.05
0	21.3	29.1	13.5	173.35	1.42
0	24	30.5	17.5	192.98	2.05
0	24.05	32.3	15.8	214.38	1.43
0	22.2	28.2	16.2	167.39	1.98
0	22.2	28.1	16.3	167.38	1.83
5	24.3	31.2	17.4	139.2	2.98
5	18.95	25.1	12.8	117.2	5.51
0	13.85	19.6	8.1	205.32	2.4
0	13.8	22.4	5.2	209.65	2.03
0	15.1	21.2	9	119.38	3.18
2	22.25	26.6	17.9	117.42	3.08
0	12.35	18.5	6.2	177.43	3.28
0	11.5	17.5	5.5	132.1	2.79
1	11.85	16.5	7.2	46.6	2.96
0	9.3	15.9	2.7	171.66	2.21
5	9.75	13.9	5.6	64.55	1.85
5	12.7	15.8	9.6	45.5	3.44
19	16.45	19.6	13.3	47.15	2.58
0	20.9	29.2	12.6	144.35	4.67
0	16	25.4	6.6	173.24	4.94
3	10.65	14.9	6.4	28.69	2.8
15	18.4	22.4	14.4	46.78	2.84
1	13.2	14.5	11.9	32.45	2.96
0	21.65	29	14.3	141.06	3.37
0	24.1	29.3	18.9	148.16	3.21
25	19.25	21.5	17	28.63	4.58
0	11.3	17.1	5.5	41.33	5.2
4	5.1	6.9	3.3	29.5	2.78
0	6.95	11.8	2.1	140.45	2.6
0	8.65	16.2	1.1	161.98	2.08
1	5.85	10	1.7	85.06	4.41
0	7.15	13.4	0.9	158.8	4.43
0	3.45	9.1	-2.2	54.93	3.95
0	4.55	13	-3.9	158.18	2.52
2	8.55	13	4.1	60.35	4.96
10	6.55	11.8	1.3	64.4	5.14
0	4.85	8.3	1.4	78.94	2.64
0	7.75	14.6	0.9	144.66	2.83
0	6.55	11.4	1.7	127.05	3.27
0	3.35	9.2	-2.5	129.8	1.79
0	2.35	8.2	-3.5	67.73	1.49
0	7.15	10.4	3.9	52.27	2.61
0	5.25	7.6	2.9	35.62	2.12
11	5.75	9.7	1.8	23.5	2.48
4	6.6	11.1	2.1	66.19	1.82
0	9.35	16.2	2.5	55.37	3.42
7	11.45	15.3	7.6	68.88	2.43
4	5.9	8.1	3.7	16.23	2.74
2	4.9	7.9	1.9	69.23	2
0	5.3	9	1.6	79.12	2.31
3	7.25	11.2	3.3	36.46	4.92
1	8.6	10.1	7.1	60.85	3.27
10	8.45	11.4	5.5	20.84	5.83
0	3.65	5.5	1.8	11.48	4.33
0	3.4	5.8	1	37.89	1.36
5	-1.05	1.7	-3.8	21.53	3.7
3	-2.75	0.5	-6	55.33	4.22
0	-0.65	2.9	-4.2	79.6	3.27
2	0.8	3.8	-2.2	35.71	1.91
1	-3.6	-2.1	-5.1	43.47	3.26
0	-0.85	3.3	-5	108.17	1.92
6	-1.7	0.2	-3.6	28.36	2.53
0	0.2	3	-2.6	16.07	4.04
1	0.75	2.4	-0.9	33.67	1.77
0	-0.3	3.2	-3.8	44.65	1.61
0	-0.9	2.4	-4.2	72.91	2.59
0	-0.65	0.4	-1.7	77.34	3.11
0	-1.95	1.3	-5.2	62	3.84
0	-4.3	-2.1	-6.5	34.51	4.02
0	2.7	8.9	-3.5	79.47	4.69
4	6.2	7.4	5	11.04	3.99
2	3.1	5.5	0.7	30.36	4.2
14	-1.25	1	-3.5	34.33	5.59
8	-3.4	-2.1	-4.7	31.93	3.62
1	-4.25	-2.7	-5.8	20.12	2.75
0	-4.05	-2	-6.1	19.12	2.6
0.76	-0.3	4.4	-5	85.02	1.62
8.48	0.455	2.69	-1.78	21.41203703	5.04
3.55	4.21	7.22	1.2	34.49074073	3.92
0.6	-1.91	0.72	-4.54	35.30092591	3.19
0	-1.9	1.2	-5	90.26	1.46
2	-3.85	-1.7	-6	18.53	3.35
0	-2.2	0.1	-4.5	18.68	3.3
0	-4.05	-1.4	-6.7	47.88	3.22
0	-5.9	-1.1	-10.7	55.37	1.47
0	-7.1	-0.6	-13.6	53.1	1.91
0	-1.9	0.8	-4.6	38.03	2.41
0	-2	-0.2	-3.8	18.15	2.74
0	0.25	4.4	-3.9	38.95	4.12
3	2.25	5.1	-0.6	70.33	1.81
11	3	5.3	0.7	24.05	1.15
0	0.75	2.8	-1.3	27.97	2.92
0	1.4	5.6	-2.8	62.56	2.22
0	0.1	3.7	-3.5	80.37	3.12
0	-2.15	3.2	-7.5	87.61	2.44
0	3.35	8.3	-1.6	63.6	3.88
2	5.1	7.3	2.9	24.15	2.34
3	1.85	4.7	-1	12.81	4.42
0	-1.15	-0.5	-1.8	10.15	2.53
0	-0.05	1.8	-1.9	26.77	2.69
0	-3.1	0.6	-6.8	11.05	2.97
0	-3.15	1.5	-7.8	23.95	2.08
0	2.2	7.9	-3.5	68.38	2.44
5	5.35	10	0.7	14.43	6.58
1	5.4	11.2	-0.4	13.28	5.24
1	-1.7	-0.4	-3	37.9	2.59
0	-2.65	-0.1	-5.2	83.58	4.11
20	1.45	5.5	-2.6	7.95	2.6
0	-0.45	1.4	-2.3	16.5	2.8
1	-1.7	-0.8	-2.6	10.52	3.2
0	0.25	3.3	-2.8	83.12	4.6
0	3.7	9.7	-2.3	88.97	3.2
0	3.7	10.8	-3.4	69.59	2.84
0	0.95	4.5	-2.6	81.19	3.85
5	5.85	11.7	0	9.58	6.75
1	2.45	6.2	-1.3	27.33	4.84
0	-4.45	-1.3	-7.6	27.81	6.57
0	-5.4	-4.1	-6.7	30.35	3.16
0	-4	-0.4	-7.6	67.11	1.77
1	-2.75	-1.6	-3.9	16.47	3.73
0	-5	-0.7	-9.3	96.32	3.22
0	-7.05	-1.5	-12.6	38.77	2.15
0	-4.15	-3	-5.3	8.96	4.71
1	-3.3	0.4	-7	52.6	3.9
0	-3.85	-0.8	-6.9	25.52	2.38
2	-3.05	-1	-5.1	25.64	3
8	-9.45	-5.1	-13.8	42.31	6.42
0	-14.85	-10.7	-19	113.14	4.78
0	-18.9	-10	-27.8	115.23	2.97
3	-8.35	0.1	-16.8	44.87	5.4
10	1.65	5.3	-2	18.09	3.52
2	-5	-1.9	-8.1	22.94	5.02
0	-11.65	-8.1	-15.2	75.12	4.76
1	-13.8	-8	-19.6	77.21	2.29
1	-12.7	-9.2	-16.2	87.74	3.03
9	-8.4	-2.4	-14.4	29.72	5.46
4	-13	-8.6	-17.4	74.87	6.26
1	-21.85	-17.3	-26.4	105.94	6.69
0	-22.3	-16.5	-28.1	121.74	3.87
0	-12.2	-5.1	-19.3	109.23	2.48
0	-3.45	6.2	-13.1	76.73	4.73
0	5.7	8.7	2.7	46.75	4.46
4	6.9	10.6	3.2	17.99	5.14
0	1.45	3.3	-0.4	37.24	4.42
14	0.85	1.5	0.2	23.36	2.45
10	3.7	12.1	-4.7	13.9	6.84
0	-7.85	-4.7	-11	48.75	8.25
0	-7.65	-2.6	-12.7	139.96	2.84
2	-6.3	-2.4	-10.2	45.49	3.18
0	-3.65	-1.4	-5.9	59.59	5.13
13	-0.9	1.3	-3.1	27.56	5.58
4	-5.4	-3.1	-7.7	57.97	5.82
0	-0.55	7.5	-8.6	78.1	4.12
0	-2.15	5.3	-9.6	56.1	5.38
0	-5.15	-1.9	-8.4	71.98	2.74
2.42	-5.79	-2.86	-8.72	40.74074073	4.39
0	-6.91	-2.97	-10.85	136.91	2.58
0	-4.6	7.4	-16.6	140.45	1.93
1	-1.45	2.8	-5.7	54.16	6.31
0	-1.35	1.9	-4.6	150.09	4.23
0	-1.6	6.1	-9.3	159.28	1.95
1	2.2	6.3	-1.9	63.28	5.28
9	1.55	9.6	-6.5	30.14	9.68
0	-8.2	-6.5	-9.9	142.23	6.54
0	-8.55	-6.5	-10.6	73.97	3
1.5	-5.36	-2.88	-7.84	57.06018517	2.83
0.02	-5.33	-2.36	-8.3	93.05555552	0.92
0	-1.45	2.8	-5.7	94.64	0.92
0	-2.5	0.9	-5.9	101.85	2.98
0	-7.55	-3.8	-11.3	80.39	3.18
0	-12.1	-10.4	-13.8	114.5	5.85
2	-11.45	-8.7	-14.2	143.57	5.77
1	-6.95	-4.9	-9	114.01	4.23
0	-5.8	1.1	-12.7	151.69	2.44
0	-2.55	8.3	-13.4	180.94	1.55
10	-1.1	4.4	-6.6	104.8	6.35
1	3.15	6.8	-0.5	20.47	8
0	-1.05	1.6	-3.7	184.37	4.39
