"","year","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha"
"4694",1943,"5_41",5,4,1,"RF05-CR",1.192,NA,NA,21.42
"4695",1943,"5_42",5,4,2,"RF15-CR",1.192,NA,NA,21.42
"4696",1943,"5_43",5,4,3,"RF25-CR",1.192,NA,NA,21.42
"4697",1943,"5_44",5,4,4,"RF35-CR",1.192,NA,NA,21.42
"4698",1943,"5_51",5,5,1,"RR50-CR",1.192,NA,NA,21.42
"4699",1943,"5_52",5,5,2,"RR25-CR",1.192,NA,NA,21.42
"4700",1943,"5_53",5,5,3,"RR00-CR",1.192,NA,NA,21.42
"4701",1944,"1_1",1,1,NA,"CR",0.999,NA,NA,21.31
"4702",1944,"1_2",1,2,NA,"NT-CR",1.026,NA,NA,25.407
"4703",1944,"1_3",1,3,NA,"CC-CR",1.013,NA,NA,24.287
"4704",1944,"1_41",1,4,1,"RF05-CR",0.999,NA,NA,21.31
"4705",1944,"1_42",1,4,2,"RF15-CR",0.999,NA,NA,21.31
"4706",1944,"1_43",1,4,3,"RF25-CR",0.999,NA,NA,21.31
"4707",1944,"1_44",1,4,4,"RF35-CR",0.999,NA,NA,21.31
"4708",1944,"1_51",1,5,1,"RR50-CR",0.999,NA,NA,21.31
"4709",1944,"1_52",1,5,2,"RR25-CR",0.999,NA,NA,21.31
"4710",1944,"1_53",1,5,3,"RR00-CR",0.999,NA,NA,21.31
"4711",1944,"2_1",2,1,NA,"CR",0.999,NA,NA,21.31
"4712",1944,"2_2",2,2,NA,"NT-CR",1.026,NA,NA,25.407
"4713",1944,"2_3",2,3,NA,"CC-CR",1.013,NA,NA,24.287
"4714",1944,"2_41",2,4,1,"RF05-CR",0.999,NA,NA,21.31
"4715",1944,"2_42",2,4,2,"RF15-CR",0.999,NA,NA,21.31
"4716",1944,"2_43",2,4,3,"RF25-CR",0.999,NA,NA,21.31
"4717",1944,"2_44",2,4,4,"RF35-CR",0.999,NA,NA,21.31
"4718",1944,"2_51",2,5,1,"RR50-CR",0.999,NA,NA,21.31
"4719",1944,"2_52",2,5,2,"RR25-CR",0.999,NA,NA,21.31
"4720",1944,"2_53",2,5,3,"RR00-CR",0.999,NA,NA,21.31
"4721",1944,"3_1",3,1,NA,"CR",0.999,NA,NA,21.31
"4722",1944,"3_2",3,2,NA,"NT-CR",1.026,NA,NA,25.407
"4723",1944,"3_3",3,3,NA,"CC-CR",1.013,NA,NA,24.287
"4724",1944,"3_41",3,4,1,"RF05-CR",0.999,NA,NA,21.31
"4725",1944,"3_42",3,4,2,"RF15-CR",0.999,NA,NA,21.31
"4726",1944,"3_43",3,4,3,"RF25-CR",0.999,NA,NA,21.31
"4727",1944,"3_44",3,4,4,"RF35-CR",0.999,NA,NA,21.31
"4728",1944,"3_51",3,5,1,"RR50-CR",0.999,NA,NA,21.31
"4729",1944,"3_52",3,5,2,"RR25-CR",0.999,NA,NA,21.31
"4730",1944,"3_53",3,5,3,"RR00-CR",0.999,NA,NA,21.31
"4731",1944,"4_1",4,1,NA,"CR",0.999,NA,NA,21.31
"4732",1944,"4_2",4,2,NA,"NT-CR",1.026,NA,NA,25.407
"4733",1944,"4_3",4,3,NA,"CC-CR",1.013,NA,NA,24.287
"4734",1944,"4_41",4,4,1,"RF05-CR",0.999,NA,NA,21.31
"4735",1944,"4_42",4,4,2,"RF15-CR",0.999,NA,NA,21.31
"4736",1944,"4_43",4,4,3,"RF25-CR",0.999,NA,NA,21.31
"4737",1944,"4_44",4,4,4,"RF35-CR",0.999,NA,NA,21.31
"4738",1944,"4_51",4,5,1,"RR50-CR",0.999,NA,NA,21.31
"4739",1944,"4_52",4,5,2,"RR25-CR",0.999,NA,NA,21.31
"4740",1944,"4_53",4,5,3,"RR00-CR",0.999,NA,NA,21.31
"4741",1944,"5_1",5,1,NA,"CR",0.999,NA,NA,21.31
"4742",1944,"5_2",5,2,NA,"NT-CR",1.026,NA,NA,25.407
"4743",1944,"5_3",5,3,NA,"CC-CR",1.013,NA,NA,24.287
"4744",1944,"5_41",5,4,1,"RF05-CR",0.999,NA,NA,21.31
"4745",1944,"5_42",5,4,2,"RF15-CR",0.999,NA,NA,21.31
"4746",1944,"5_43",5,4,3,"RF25-CR",0.999,NA,NA,21.31
"4747",1944,"5_44",5,4,4,"RF35-CR",0.999,NA,NA,21.31
"4748",1944,"5_51",5,5,1,"RR50-CR",0.999,NA,NA,21.31
"4749",1944,"5_52",5,5,2,"RR25-CR",0.999,NA,NA,21.31
"4750",1944,"5_53",5,5,3,"RR00-CR",0.999,NA,NA,21.31
"4751",1945,"1_1",1,1,NA,"CR",1.296,NA,NA,21.217
"4752",1945,"1_2",1,2,NA,"NT-CR",1.264,NA,NA,25.333
"4753",1945,"1_3",1,3,NA,"CC-CR",1.28,NA,NA,24.209
"4754",1945,"1_41",1,4,1,"RF05-CR",1.296,NA,NA,21.217
"4755",1945,"1_42",1,4,2,"RF15-CR",1.296,NA,NA,21.217
"4756",1945,"1_43",1,4,3,"RF25-CR",1.296,NA,NA,21.217
"4757",1945,"1_44",1,4,4,"RF35-CR",1.296,NA,NA,21.217
"4758",1945,"1_51",1,5,1,"RR50-CR",1.296,NA,NA,21.217
"4759",1945,"1_52",1,5,2,"RR25-CR",1.296,NA,NA,21.217
"4760",1945,"1_53",1,5,3,"RR00-CR",1.296,NA,NA,21.217
"4761",1945,"2_1",2,1,NA,"CR",1.296,NA,NA,21.217
"4762",1945,"2_2",2,2,NA,"NT-CR",1.264,NA,NA,25.333
"4763",1945,"2_3",2,3,NA,"CC-CR",1.28,NA,NA,24.209
"4764",1945,"2_41",2,4,1,"RF05-CR",1.296,NA,NA,21.217
"4765",1945,"2_42",2,4,2,"RF15-CR",1.296,NA,NA,21.217
"4766",1945,"2_43",2,4,3,"RF25-CR",1.296,NA,NA,21.217
"4767",1945,"2_44",2,4,4,"RF35-CR",1.296,NA,NA,21.217
"4768",1945,"2_51",2,5,1,"RR50-CR",1.296,NA,NA,21.217
"4769",1945,"2_52",2,5,2,"RR25-CR",1.296,NA,NA,21.217
"4770",1945,"2_53",2,5,3,"RR00-CR",1.296,NA,NA,21.217
"4771",1945,"3_1",3,1,NA,"CR",1.296,NA,NA,21.217
"4772",1945,"3_2",3,2,NA,"NT-CR",1.264,NA,NA,25.333
"4773",1945,"3_3",3,3,NA,"CC-CR",1.28,NA,NA,24.209
"4774",1945,"3_41",3,4,1,"RF05-CR",1.296,NA,NA,21.217
"4775",1945,"3_42",3,4,2,"RF15-CR",1.296,NA,NA,21.217
"4776",1945,"3_43",3,4,3,"RF25-CR",1.296,NA,NA,21.217
"4777",1945,"3_44",3,4,4,"RF35-CR",1.296,NA,NA,21.217
"4778",1945,"3_51",3,5,1,"RR50-CR",1.296,NA,NA,21.217
"4779",1945,"3_52",3,5,2,"RR25-CR",1.296,NA,NA,21.217
"4780",1945,"3_53",3,5,3,"RR00-CR",1.296,NA,NA,21.217
"4781",1945,"4_1",4,1,NA,"CR",1.296,NA,NA,21.217
"4782",1945,"4_2",4,2,NA,"NT-CR",1.264,NA,NA,25.333
"4783",1945,"4_3",4,3,NA,"CC-CR",1.28,NA,NA,24.209
"4784",1945,"4_41",4,4,1,"RF05-CR",1.296,NA,NA,21.217
"4785",1945,"4_42",4,4,2,"RF15-CR",1.296,NA,NA,21.217
"4786",1945,"4_43",4,4,3,"RF25-CR",1.296,NA,NA,21.217
"4787",1945,"4_44",4,4,4,"RF35-CR",1.296,NA,NA,21.217
"4788",1945,"4_51",4,5,1,"RR50-CR",1.296,NA,NA,21.217
"4789",1945,"4_52",4,5,2,"RR25-CR",1.296,NA,NA,21.217
"4790",1945,"4_53",4,5,3,"RR00-CR",1.296,NA,NA,21.217
"4791",1945,"5_1",5,1,NA,"CR",1.296,NA,NA,21.217
"4792",1945,"5_2",5,2,NA,"NT-CR",1.264,NA,NA,25.333
"4793",1945,"5_3",5,3,NA,"CC-CR",1.28,NA,NA,24.209
"4794",1945,"5_41",5,4,1,"RF05-CR",1.296,NA,NA,21.217
"4795",1945,"5_42",5,4,2,"RF15-CR",1.296,NA,NA,21.217
"4796",1945,"5_43",5,4,3,"RF25-CR",1.296,NA,NA,21.217
"4797",1945,"5_44",5,4,4,"RF35-CR",1.296,NA,NA,21.217
"4798",1945,"5_51",5,5,1,"RR50-CR",1.296,NA,NA,21.217
"4799",1945,"5_52",5,5,2,"RR25-CR",1.296,NA,NA,21.217
"4800",1945,"5_53",5,5,3,"RR00-CR",1.296,NA,NA,21.217
"4801",1946,"1_1",1,1,NA,"CR",1.16,NA,NA,21.15
"4802",1946,"1_2",1,2,NA,"NT-CR",1.169,NA,NA,25.224
"4803",1946,"1_3",1,3,NA,"CC-CR",1.168,NA,NA,24.099
"4804",1946,"1_41",1,4,1,"RF05-CR",1.16,NA,NA,21.15
"4805",1946,"1_42",1,4,2,"RF15-CR",1.16,NA,NA,21.15
"4806",1946,"1_43",1,4,3,"RF25-CR",1.16,NA,NA,21.15
"4807",1946,"1_44",1,4,4,"RF35-CR",1.16,NA,NA,21.15
"4808",1946,"1_51",1,5,1,"RR50-CR",1.16,NA,NA,21.15
"4809",1946,"1_52",1,5,2,"RR25-CR",1.16,NA,NA,21.15
"4810",1946,"1_53",1,5,3,"RR00-CR",1.16,NA,NA,21.15
"4811",1946,"2_1",2,1,NA,"CR",1.16,NA,NA,21.15
"4812",1946,"2_2",2,2,NA,"NT-CR",1.169,NA,NA,25.224
"4813",1946,"2_3",2,3,NA,"CC-CR",1.168,NA,NA,24.099
"4814",1946,"2_41",2,4,1,"RF05-CR",1.16,NA,NA,21.15
"4815",1946,"2_42",2,4,2,"RF15-CR",1.16,NA,NA,21.15
"4816",1946,"2_43",2,4,3,"RF25-CR",1.16,NA,NA,21.15
"4817",1946,"2_44",2,4,4,"RF35-CR",1.16,NA,NA,21.15
"4818",1946,"2_51",2,5,1,"RR50-CR",1.16,NA,NA,21.15
"4819",1946,"2_52",2,5,2,"RR25-CR",1.16,NA,NA,21.15
"4820",1946,"2_53",2,5,3,"RR00-CR",1.16,NA,NA,21.15
"4821",1946,"3_1",3,1,NA,"CR",1.16,NA,NA,21.15
"4822",1946,"3_2",3,2,NA,"NT-CR",1.169,NA,NA,25.224
"4823",1946,"3_3",3,3,NA,"CC-CR",1.168,NA,NA,24.099
"4824",1946,"3_41",3,4,1,"RF05-CR",1.16,NA,NA,21.15
"4825",1946,"3_42",3,4,2,"RF15-CR",1.16,NA,NA,21.15
"4826",1946,"3_43",3,4,3,"RF25-CR",1.16,NA,NA,21.15
"4827",1946,"3_44",3,4,4,"RF35-CR",1.16,NA,NA,21.15
"4828",1946,"3_51",3,5,1,"RR50-CR",1.16,NA,NA,21.15
"4829",1946,"3_52",3,5,2,"RR25-CR",1.16,NA,NA,21.15
"4830",1946,"3_53",3,5,3,"RR00-CR",1.16,NA,NA,21.15
"4831",1946,"4_1",4,1,NA,"CR",1.16,NA,NA,21.15
"4832",1946,"4_2",4,2,NA,"NT-CR",1.169,NA,NA,25.224
"4833",1946,"4_3",4,3,NA,"CC-CR",1.168,NA,NA,24.099
"4834",1946,"4_41",4,4,1,"RF05-CR",1.16,NA,NA,21.15
"4835",1946,"4_42",4,4,2,"RF15-CR",1.16,NA,NA,21.15
"4836",1946,"4_43",4,4,3,"RF25-CR",1.16,NA,NA,21.15
"4837",1946,"4_44",4,4,4,"RF35-CR",1.16,NA,NA,21.15
"4838",1946,"4_51",4,5,1,"RR50-CR",1.16,NA,NA,21.15
"4839",1946,"4_52",4,5,2,"RR25-CR",1.16,NA,NA,21.15
"4840",1946,"4_53",4,5,3,"RR00-CR",1.16,NA,NA,21.15
"4841",1946,"5_1",5,1,NA,"CR",1.16,NA,NA,21.15
"4842",1946,"5_2",5,2,NA,"NT-CR",1.169,NA,NA,25.224
"4843",1946,"5_3",5,3,NA,"CC-CR",1.168,NA,NA,24.099
"4844",1946,"5_41",5,4,1,"RF05-CR",1.16,NA,NA,21.15
"4845",1946,"5_42",5,4,2,"RF15-CR",1.16,NA,NA,21.15
"4846",1946,"5_43",5,4,3,"RF25-CR",1.16,NA,NA,21.15
"4847",1946,"5_44",5,4,4,"RF35-CR",1.16,NA,NA,21.15
"4848",1946,"5_51",5,5,1,"RR50-CR",1.16,NA,NA,21.15
"4849",1946,"5_52",5,5,2,"RR25-CR",1.16,NA,NA,21.15
"4850",1946,"5_53",5,5,3,"RR00-CR",1.16,NA,NA,21.15
"4851",1947,"1_1",1,1,NA,"CR",1.053,NA,NA,21.085
"4852",1947,"1_2",1,2,NA,"NT-CR",1.056,NA,NA,25.172
"4853",1947,"1_3",1,3,NA,"CC-CR",1.057,NA,NA,24.041
"4854",1947,"1_41",1,4,1,"RF05-CR",1.053,NA,NA,21.085
"4855",1947,"1_42",1,4,2,"RF15-CR",1.053,NA,NA,21.085
"4856",1947,"1_43",1,4,3,"RF25-CR",1.053,NA,NA,21.085
"4857",1947,"1_44",1,4,4,"RF35-CR",1.053,NA,NA,21.085
"4858",1947,"1_51",1,5,1,"RR50-CR",1.053,NA,NA,21.085
"4859",1947,"1_52",1,5,2,"RR25-CR",1.053,NA,NA,21.085
"4860",1947,"1_53",1,5,3,"RR00-CR",1.053,NA,NA,21.085
"4861",1947,"2_1",2,1,NA,"CR",1.053,NA,NA,21.085
"4862",1947,"2_2",2,2,NA,"NT-CR",1.056,NA,NA,25.172
"4863",1947,"2_3",2,3,NA,"CC-CR",1.057,NA,NA,24.041
"4864",1947,"2_41",2,4,1,"RF05-CR",1.053,NA,NA,21.085
"4865",1947,"2_42",2,4,2,"RF15-CR",1.053,NA,NA,21.085
"4866",1947,"2_43",2,4,3,"RF25-CR",1.053,NA,NA,21.085
"4867",1947,"2_44",2,4,4,"RF35-CR",1.053,NA,NA,21.085
"4868",1947,"2_51",2,5,1,"RR50-CR",1.053,NA,NA,21.085
"4869",1947,"2_52",2,5,2,"RR25-CR",1.053,NA,NA,21.085
"4870",1947,"2_53",2,5,3,"RR00-CR",1.053,NA,NA,21.085
"4871",1947,"3_1",3,1,NA,"CR",1.053,NA,NA,21.085
"4872",1947,"3_2",3,2,NA,"NT-CR",1.056,NA,NA,25.172
"4873",1947,"3_3",3,3,NA,"CC-CR",1.057,NA,NA,24.041
"4874",1947,"3_41",3,4,1,"RF05-CR",1.053,NA,NA,21.085
"4875",1947,"3_42",3,4,2,"RF15-CR",1.053,NA,NA,21.085
"4876",1947,"3_43",3,4,3,"RF25-CR",1.053,NA,NA,21.085
"4877",1947,"3_44",3,4,4,"RF35-CR",1.053,NA,NA,21.085
"4878",1947,"3_51",3,5,1,"RR50-CR",1.053,NA,NA,21.085
"4879",1947,"3_52",3,5,2,"RR25-CR",1.053,NA,NA,21.085
"4880",1947,"3_53",3,5,3,"RR00-CR",1.053,NA,NA,21.085
"4881",1947,"4_1",4,1,NA,"CR",1.053,NA,NA,21.085
"4882",1947,"4_2",4,2,NA,"NT-CR",1.056,NA,NA,25.172
"4883",1947,"4_3",4,3,NA,"CC-CR",1.057,NA,NA,24.041
"4884",1947,"4_41",4,4,1,"RF05-CR",1.053,NA,NA,21.085
"4885",1947,"4_42",4,4,2,"RF15-CR",1.053,NA,NA,21.085
"4886",1947,"4_43",4,4,3,"RF25-CR",1.053,NA,NA,21.085
"4887",1947,"4_44",4,4,4,"RF35-CR",1.053,NA,NA,21.085
"4888",1947,"4_51",4,5,1,"RR50-CR",1.053,NA,NA,21.085
"4889",1947,"4_52",4,5,2,"RR25-CR",1.053,NA,NA,21.085
"4890",1947,"4_53",4,5,3,"RR00-CR",1.053,NA,NA,21.085
"4891",1947,"5_1",5,1,NA,"CR",1.053,NA,NA,21.085
"4892",1947,"5_2",5,2,NA,"NT-CR",1.056,NA,NA,25.172
"4893",1947,"5_3",5,3,NA,"CC-CR",1.057,NA,NA,24.041
"4894",1947,"5_41",5,4,1,"RF05-CR",1.053,NA,NA,21.085
"4895",1947,"5_42",5,4,2,"RF15-CR",1.053,NA,NA,21.085
"4896",1947,"5_43",5,4,3,"RF25-CR",1.053,NA,NA,21.085
"4897",1947,"5_44",5,4,4,"RF35-CR",1.053,NA,NA,21.085
"4898",1947,"5_51",5,5,1,"RR50-CR",1.053,NA,NA,21.085
"4899",1947,"5_52",5,5,2,"RR25-CR",1.053,NA,NA,21.085
"4900",1947,"5_53",5,5,3,"RR00-CR",1.053,NA,NA,21.085
"4901",1948,"1_1",1,1,NA,"CR",1.184,NA,NA,21.078
"4902",1948,"1_2",1,2,NA,"NT-CR",1.143,NA,NA,25.135
"4903",1948,"1_3",1,3,NA,"CC-CR",1.162,NA,NA,23.995
"4904",1948,"1_41",1,4,1,"RF05-CR",1.184,NA,NA,21.078
"4905",1948,"1_42",1,4,2,"RF15-CR",1.184,NA,NA,21.078
"4906",1948,"1_43",1,4,3,"RF25-CR",1.184,NA,NA,21.078
"4907",1948,"1_44",1,4,4,"RF35-CR",1.184,NA,NA,21.078
"4908",1948,"1_51",1,5,1,"RR50-CR",1.184,NA,NA,21.078
"4909",1948,"1_52",1,5,2,"RR25-CR",1.184,NA,NA,21.078
"4910",1948,"1_53",1,5,3,"RR00-CR",1.184,NA,NA,21.078
"4911",1948,"2_1",2,1,NA,"CR",1.184,NA,NA,21.078
"4912",1948,"2_2",2,2,NA,"NT-CR",1.143,NA,NA,25.135
"4913",1948,"2_3",2,3,NA,"CC-CR",1.162,NA,NA,23.995
"4914",1948,"2_41",2,4,1,"RF05-CR",1.184,NA,NA,21.078
"4915",1948,"2_42",2,4,2,"RF15-CR",1.184,NA,NA,21.078
"4916",1948,"2_43",2,4,3,"RF25-CR",1.184,NA,NA,21.078
"4917",1948,"2_44",2,4,4,"RF35-CR",1.184,NA,NA,21.078
"4918",1948,"2_51",2,5,1,"RR50-CR",1.184,NA,NA,21.078
"4919",1948,"2_52",2,5,2,"RR25-CR",1.184,NA,NA,21.078
"4920",1948,"2_53",2,5,3,"RR00-CR",1.184,NA,NA,21.078
"4921",1948,"3_1",3,1,NA,"CR",1.184,NA,NA,21.078
"4922",1948,"3_2",3,2,NA,"NT-CR",1.143,NA,NA,25.135
"4923",1948,"3_3",3,3,NA,"CC-CR",1.162,NA,NA,23.995
"4924",1948,"3_41",3,4,1,"RF05-CR",1.184,NA,NA,21.078
"4925",1948,"3_42",3,4,2,"RF15-CR",1.184,NA,NA,21.078
"4926",1948,"3_43",3,4,3,"RF25-CR",1.184,NA,NA,21.078
"4927",1948,"3_44",3,4,4,"RF35-CR",1.184,NA,NA,21.078
"4928",1948,"3_51",3,5,1,"RR50-CR",1.184,NA,NA,21.078
"4929",1948,"3_52",3,5,2,"RR25-CR",1.184,NA,NA,21.078
"4930",1948,"3_53",3,5,3,"RR00-CR",1.184,NA,NA,21.078
"4931",1948,"4_1",4,1,NA,"CR",1.184,NA,NA,21.078
"4932",1948,"4_2",4,2,NA,"NT-CR",1.143,NA,NA,25.135
"4933",1948,"4_3",4,3,NA,"CC-CR",1.162,NA,NA,23.995
"4934",1948,"4_41",4,4,1,"RF05-CR",1.184,NA,NA,21.078
"4935",1948,"4_42",4,4,2,"RF15-CR",1.184,NA,NA,21.078
"4936",1948,"4_43",4,4,3,"RF25-CR",1.184,NA,NA,21.078
"4937",1948,"4_44",4,4,4,"RF35-CR",1.184,NA,NA,21.078
"4938",1948,"4_51",4,5,1,"RR50-CR",1.184,NA,NA,21.078
"4939",1948,"4_52",4,5,2,"RR25-CR",1.184,NA,NA,21.078
"4940",1948,"4_53",4,5,3,"RR00-CR",1.184,NA,NA,21.078
"4941",1948,"5_1",5,1,NA,"CR",1.184,NA,NA,21.078
"4942",1948,"5_2",5,2,NA,"NT-CR",1.143,NA,NA,25.135
"4943",1948,"5_3",5,3,NA,"CC-CR",1.162,NA,NA,23.995
"4944",1948,"5_41",5,4,1,"RF05-CR",1.184,NA,NA,21.078
"4945",1948,"5_42",5,4,2,"RF15-CR",1.184,NA,NA,21.078
"4946",1948,"5_43",5,4,3,"RF25-CR",1.184,NA,NA,21.078
"4947",1948,"5_44",5,4,4,"RF35-CR",1.184,NA,NA,21.078
"4948",1948,"5_51",5,5,1,"RR50-CR",1.184,NA,NA,21.078
"4949",1948,"5_52",5,5,2,"RR25-CR",1.184,NA,NA,21.078
"4950",1948,"5_53",5,5,3,"RR00-CR",1.184,NA,NA,21.078
"4951",1949,"1_1",1,1,NA,"CR",1.26,NA,NA,21.06
"4952",1949,"1_2",1,2,NA,"NT-CR",1.241,NA,NA,25.101
"4953",1949,"1_3",1,3,NA,"CC-CR",1.252,NA,NA,23.954
"4954",1949,"1_41",1,4,1,"RF05-CR",1.26,NA,NA,21.06
"4955",1949,"1_42",1,4,2,"RF15-CR",1.26,NA,NA,21.06
"4956",1949,"1_43",1,4,3,"RF25-CR",1.26,NA,NA,21.06
"4957",1949,"1_44",1,4,4,"RF35-CR",1.26,NA,NA,21.06
"4958",1949,"1_51",1,5,1,"RR50-CR",1.26,NA,NA,21.06
"4959",1949,"1_52",1,5,2,"RR25-CR",1.26,NA,NA,21.06
"4960",1949,"1_53",1,5,3,"RR00-CR",1.26,NA,NA,21.06
"4961",1949,"2_1",2,1,NA,"CR",1.26,NA,NA,21.06
"4962",1949,"2_2",2,2,NA,"NT-CR",1.241,NA,NA,25.101
"4963",1949,"2_3",2,3,NA,"CC-CR",1.252,NA,NA,23.954
"4964",1949,"2_41",2,4,1,"RF05-CR",1.26,NA,NA,21.06
"4965",1949,"2_42",2,4,2,"RF15-CR",1.26,NA,NA,21.06
"4966",1949,"2_43",2,4,3,"RF25-CR",1.26,NA,NA,21.06
"4967",1949,"2_44",2,4,4,"RF35-CR",1.26,NA,NA,21.06
"4968",1949,"2_51",2,5,1,"RR50-CR",1.26,NA,NA,21.06
"4969",1949,"2_52",2,5,2,"RR25-CR",1.26,NA,NA,21.06
"4970",1949,"2_53",2,5,3,"RR00-CR",1.26,NA,NA,21.06
"4971",1949,"3_1",3,1,NA,"CR",1.26,NA,NA,21.06
"4972",1949,"3_2",3,2,NA,"NT-CR",1.241,NA,NA,25.101
"4973",1949,"3_3",3,3,NA,"CC-CR",1.252,NA,NA,23.954
"4974",1949,"3_41",3,4,1,"RF05-CR",1.26,NA,NA,21.06
"4975",1949,"3_42",3,4,2,"RF15-CR",1.26,NA,NA,21.06
"4976",1949,"3_43",3,4,3,"RF25-CR",1.26,NA,NA,21.06
"4977",1949,"3_44",3,4,4,"RF35-CR",1.26,NA,NA,21.06
"4978",1949,"3_51",3,5,1,"RR50-CR",1.26,NA,NA,21.06
"4979",1949,"3_52",3,5,2,"RR25-CR",1.26,NA,NA,21.06
"4980",1949,"3_53",3,5,3,"RR00-CR",1.26,NA,NA,21.06
"4981",1949,"4_1",4,1,NA,"CR",1.26,NA,NA,21.06
"4982",1949,"4_2",4,2,NA,"NT-CR",1.241,NA,NA,25.101
"4983",1949,"4_3",4,3,NA,"CC-CR",1.252,NA,NA,23.954
"4984",1949,"4_41",4,4,1,"RF05-CR",1.26,NA,NA,21.06
"4985",1949,"4_42",4,4,2,"RF15-CR",1.26,NA,NA,21.06
"4986",1949,"4_43",4,4,3,"RF25-CR",1.26,NA,NA,21.06
"4987",1949,"4_44",4,4,4,"RF35-CR",1.26,NA,NA,21.06
"4988",1949,"4_51",4,5,1,"RR50-CR",1.26,NA,NA,21.06
"4989",1949,"4_52",4,5,2,"RR25-CR",1.26,NA,NA,21.06
"4990",1949,"4_53",4,5,3,"RR00-CR",1.26,NA,NA,21.06
"4991",1949,"5_1",5,1,NA,"CR",1.26,NA,NA,21.06
"4992",1949,"5_2",5,2,NA,"NT-CR",1.241,NA,NA,25.101
"4993",1949,"5_3",5,3,NA,"CC-CR",1.252,NA,NA,23.954
"4994",1949,"5_41",5,4,1,"RF05-CR",1.26,NA,NA,21.06
"4995",1949,"5_42",5,4,2,"RF15-CR",1.26,NA,NA,21.06
"4996",1949,"5_43",5,4,3,"RF25-CR",1.26,NA,NA,21.06
"4997",1949,"5_44",5,4,4,"RF35-CR",1.26,NA,NA,21.06
"4998",1949,"5_51",5,5,1,"RR50-CR",1.26,NA,NA,21.06
"4999",1949,"5_52",5,5,2,"RR25-CR",1.26,NA,NA,21.06
"5000",1949,"5_53",5,5,3,"RR00-CR",1.26,NA,NA,21.06
"5001",1950,"1_1",1,1,NA,"CR",NA,1.842,NA,21.009
"5002",1950,"1_2",1,2,NA,"NT-CR",NA,1.848,NA,25.013
"5003",1950,"1_3",1,3,NA,"CC-CR",NA,1.845,NA,23.863
"5004",1950,"1_41",1,4,1,"RF05-CR",NA,1.842,NA,21.009
"5005",1950,"1_42",1,4,2,"RF15-CR",NA,1.842,NA,21.009
"5006",1950,"1_43",1,4,3,"RF25-CR",NA,1.842,NA,21.009
"5007",1950,"1_44",1,4,4,"RF35-CR",NA,1.842,NA,21.009
"5008",1950,"1_51",1,5,1,"RR50-CR",NA,1.842,NA,21.009
"5009",1950,"1_52",1,5,2,"RR25-CR",NA,1.842,NA,21.009
"5010",1950,"1_53",1,5,3,"RR00-CR",NA,1.842,NA,21.009
"5011",1950,"2_1",2,1,NA,"CR",NA,1.842,NA,21.009
"5012",1950,"2_2",2,2,NA,"NT-CR",NA,1.848,NA,25.013
"5013",1950,"2_3",2,3,NA,"CC-CR",NA,1.845,NA,23.863
"5014",1950,"2_41",2,4,1,"RF05-CR",NA,1.842,NA,21.009
"5015",1950,"2_42",2,4,2,"RF15-CR",NA,1.842,NA,21.009
"5016",1950,"2_43",2,4,3,"RF25-CR",NA,1.842,NA,21.009
"5017",1950,"2_44",2,4,4,"RF35-CR",NA,1.842,NA,21.009
"5018",1950,"2_51",2,5,1,"RR50-CR",NA,1.842,NA,21.009
"5019",1950,"2_52",2,5,2,"RR25-CR",NA,1.842,NA,21.009
"5020",1950,"2_53",2,5,3,"RR00-CR",NA,1.842,NA,21.009
"5021",1950,"3_1",3,1,NA,"CR",NA,1.842,NA,21.009
"5022",1950,"3_2",3,2,NA,"NT-CR",NA,1.848,NA,25.013
"5023",1950,"3_3",3,3,NA,"CC-CR",NA,1.845,NA,23.863
"5024",1950,"3_41",3,4,1,"RF05-CR",NA,1.842,NA,21.009
"5025",1950,"3_42",3,4,2,"RF15-CR",NA,1.842,NA,21.009
"5026",1950,"3_43",3,4,3,"RF25-CR",NA,1.842,NA,21.009
"5027",1950,"3_44",3,4,4,"RF35-CR",NA,1.842,NA,21.009
"5028",1950,"3_51",3,5,1,"RR50-CR",NA,1.842,NA,21.009
"5029",1950,"3_52",3,5,2,"RR25-CR",NA,1.842,NA,21.009
"5030",1950,"3_53",3,5,3,"RR00-CR",NA,1.842,NA,21.009
"5031",1950,"4_1",4,1,NA,"CR",NA,1.842,NA,21.009
"5032",1950,"4_2",4,2,NA,"NT-CR",NA,1.848,NA,25.013
"5033",1950,"4_3",4,3,NA,"CC-CR",NA,1.845,NA,23.863
"5034",1950,"4_41",4,4,1,"RF05-CR",NA,1.842,NA,21.009
"5035",1950,"4_42",4,4,2,"RF15-CR",NA,1.842,NA,21.009
"5036",1950,"4_43",4,4,3,"RF25-CR",NA,1.842,NA,21.009
"5037",1950,"4_44",4,4,4,"RF35-CR",NA,1.842,NA,21.009
"5038",1950,"4_51",4,5,1,"RR50-CR",NA,1.842,NA,21.009
"5039",1950,"4_52",4,5,2,"RR25-CR",NA,1.842,NA,21.009
"5040",1950,"4_53",4,5,3,"RR00-CR",NA,1.842,NA,21.009
"5041",1950,"5_1",5,1,NA,"CR",NA,1.842,NA,21.009
"5042",1950,"5_2",5,2,NA,"NT-CR",NA,1.848,NA,25.013
"5043",1950,"5_3",5,3,NA,"CC-CR",NA,1.845,NA,23.863
