Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,750,67.3
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,LEE,71,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,MANATEE,81,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,(H)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,(H)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,(H)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,(H)
CENSUS,2017,YEAR,,COUNTY,FLORIDA,12,SOUTHERN,80,SARASOTA,115,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BALDWIN,9,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,21,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BIBB,21,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,13,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,5144,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3011,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BLECKLEY,23,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,773,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,BUTTS,35,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,CRAWFORD,79,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,22,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,12960,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1889,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,DODGE,91,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,326,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4252,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,901,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,HOUSTON,153,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,716,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JASPER,159,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,92,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,18,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2565,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2234,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JOHNSON,167,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,144,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,JONES,169,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,37,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,10493,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2985,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,LAURENS,175,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1395,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MONROE,207,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,7975,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1215,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MONTGOMERY,209,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,213,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2075,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1172,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,MORGAN,211,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1100,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,350,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,NEWTON,217,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1545,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1412,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PEACH,225,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,12,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,10033,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,678,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PULASKI,235,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,539,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,PUTNAM,237,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,ROCKDALE,247,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2586,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,872,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TREUTLEN,283,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,4,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,6256,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,TWIGGS,289,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,21,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,3662,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2032,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WASHINGTON,303,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,855,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,9,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2178,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,335,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WHEELER,309,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,76,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,CENTRAL,50,WILKINSON,319,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,48,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,62540,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4735,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2945,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,62,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,35030,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,4537,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,BURKE,33,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1738,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,8,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,9532,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,576,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,10,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,9059,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1914,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,30,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,19933,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2878,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1227,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1156,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,565,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,GLASCOCK,125,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,1045,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,46,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,13297,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,8603,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,2862,22.3
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,14,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,14140,24.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,634,19.4
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,JENKINS,165,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,48,65.8
CENSUS,2017,YEAR,,COUNTY,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,,,0,,COTTON,COTTON - ACRES HARVESTED,TOTAL,NOT SPECIFIED,31791,24.8
